MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10304661203,000000000022156102,1.580,Active Import Interval (kW),06-12-2024 17:30
10304661203,000000000022156102,1.798,Active Import Interval (kW),06-12-2024 17:00
10304661203,000000000022156102,0.656,Active Import Interval (kW),06-12-2024 16:30
10304661203,000000000022156102,2.104,Active Import Interval (kW),06-12-2024 16:00
10304661203,000000000022156102,0.672,Active Import Interval (kW),06-12-2024 15:30
10304661203,000000000022156102,0.728,Active Import Interval (kW),06-12-2024 15:00
10304661203,000000000022156102,0.848,Active Import Interval (kW),06-12-2024 14:30
10304661203,000000000022156102,2.322,Active Import Interval (kW),06-12-2024 14:00
10304661203,000000000022156102,2.762,Active Import Interval (kW),06-12-2024 13:30
10304661203,000000000022156102,1.000,Active Import Interval (kW),06-12-2024 13:00
10304661203,000000000022156102,0.740,Active Import Interval (kW),06-12-2024 12:30
10304661203,000000000022156102,1.768,Active Import Interval (kW),06-12-2024 12:00
10304661203,000000000022156102,2.162,Active Import Interval (kW),06-12-2024 11:30
10304661203,000000000022156102,3.520,Active Import Interval (kW),06-12-2024 11:00
10304661203,000000000022156102,0.656,Active Import Interval (kW),06-12-2024 10:30
10304661203,000000000022156102,0.392,Active Import Interval (kW),06-12-2024 10:00
10304661203,000000000022156102,0.596,Active Import Interval (kW),06-12-2024 09:30
10304661203,000000000022156102,0.654,Active Import Interval (kW),06-12-2024 09:00
10304661203,000000000022156102,0.408,Active Import Interval (kW),06-12-2024 08:30
10304661203,000000000022156102,0.404,Active Import Interval (kW),06-12-2024 08:00
10304661203,000000000022156102,1.832,Active Import Interval (kW),06-12-2024 07:30
10304661203,000000000022156102,0.682,Active Import Interval (kW),06-12-2024 07:00
10304661203,000000000022156102,0.820,Active Import Interval (kW),06-12-2024 06:30
10304661203,000000000022156102,0.806,Active Import Interval (kW),06-12-2024 06:00
10304661203,000000000022156102,0.398,Active Import Interval (kW),06-12-2024 05:30
10304661203,000000000022156102,0.408,Active Import Interval (kW),06-12-2024 05:00
10304661203,000000000022156102,0.406,Active Import Interval (kW),06-12-2024 04:30
10304661203,000000000022156102,0.398,Active Import Interval (kW),06-12-2024 04:00
10304661203,000000000022156102,1.748,Active Import Interval (kW),06-12-2024 03:30
10304661203,000000000022156102,0.408,Active Import Interval (kW),06-12-2024 03:00
10304661203,000000000022156102,0.834,Active Import Interval (kW),06-12-2024 02:30
10304661203,000000000022156102,0.620,Active Import Interval (kW),06-12-2024 02:00
10304661203,000000000022156102,0.912,Active Import Interval (kW),06-12-2024 01:30
10304661203,000000000022156102,1.208,Active Import Interval (kW),06-12-2024 01:00
10304661203,000000000022156102,1.128,Active Import Interval (kW),06-12-2024 00:30
10304661203,000000000022156102,2.004,Active Import Interval (kW),06-12-2024 00:00
10304661203,000000000022156102,1.222,Active Import Interval (kW),05-12-2024 23:30
10304661203,000000000022156102,1.072,Active Import Interval (kW),05-12-2024 23:00
10304661203,000000000022156102,0.732,Active Import Interval (kW),05-12-2024 22:30
10304661203,000000000022156102,1.072,Active Import Interval (kW),05-12-2024 22:00
10304661203,000000000022156102,0.822,Active Import Interval (kW),05-12-2024 21:30
10304661203,000000000022156102,1.102,Active Import Interval (kW),05-12-2024 21:00
10304661203,000000000022156102,1.032,Active Import Interval (kW),05-12-2024 20:30
10304661203,000000000022156102,2.076,Active Import Interval (kW),05-12-2024 20:00
10304661203,000000000022156102,0.586,Active Import Interval (kW),05-12-2024 19:30
10304661203,000000000022156102,0.582,Active Import Interval (kW),05-12-2024 19:00
10304661203,000000000022156102,0.776,Active Import Interval (kW),05-12-2024 18:30
10304661203,000000000022156102,0.754,Active Import Interval (kW),05-12-2024 18:00
10304661203,000000000022156102,0.706,Active Import Interval (kW),05-12-2024 17:30
10304661203,000000000022156102,3.750,Active Import Interval (kW),05-12-2024 17:00
10304661203,000000000022156102,3.568,Active Import Interval (kW),05-12-2024 16:30
10304661203,000000000022156102,2.680,Active Import Interval (kW),05-12-2024 16:00
10304661203,000000000022156102,0.534,Active Import Interval (kW),05-12-2024 15:30
10304661203,000000000022156102,0.632,Active Import Interval (kW),05-12-2024 15:00
10304661203,000000000022156102,0.476,Active Import Interval (kW),05-12-2024 14:30
10304661203,000000000022156102,0.416,Active Import Interval (kW),05-12-2024 14:00
10304661203,000000000022156102,1.614,Active Import Interval (kW),05-12-2024 13:30
10304661203,000000000022156102,0.986,Active Import Interval (kW),05-12-2024 13:00
10304661203,000000000022156102,0.668,Active Import Interval (kW),05-12-2024 12:30
10304661203,000000000022156102,1.640,Active Import Interval (kW),05-12-2024 12:00
10304661203,000000000022156102,1.136,Active Import Interval (kW),05-12-2024 11:30
10304661203,000000000022156102,1.588,Active Import Interval (kW),05-12-2024 11:00
10304661203,000000000022156102,0.804,Active Import Interval (kW),05-12-2024 10:30
10304661203,000000000022156102,1.162,Active Import Interval (kW),05-12-2024 10:00
10304661203,000000000022156102,0.892,Active Import Interval (kW),05-12-2024 09:30
10304661203,000000000022156102,0.692,Active Import Interval (kW),05-12-2024 09:00
10304661203,000000000022156102,1.720,Active Import Interval (kW),05-12-2024 08:30
10304661203,000000000022156102,1.738,Active Import Interval (kW),05-12-2024 08:00
10304661203,000000000022156102,1.310,Active Import Interval (kW),05-12-2024 07:30
10304661203,000000000022156102,0.606,Active Import Interval (kW),05-12-2024 07:00
10304661203,000000000022156102,0.546,Active Import Interval (kW),05-12-2024 06:30
10304661203,000000000022156102,0.560,Active Import Interval (kW),05-12-2024 06:00
10304661203,000000000022156102,0.578,Active Import Interval (kW),05-12-2024 05:30
10304661203,000000000022156102,1.256,Active Import Interval (kW),05-12-2024 05:00
10304661203,000000000022156102,1.172,Active Import Interval (kW),05-12-2024 04:30
10304661203,000000000022156102,0.566,Active Import Interval (kW),05-12-2024 04:00
10304661203,000000000022156102,0.542,Active Import Interval (kW),05-12-2024 03:30
10304661203,000000000022156102,0.572,Active Import Interval (kW),05-12-2024 03:00
10304661203,000000000022156102,0.860,Active Import Interval (kW),05-12-2024 02:30
10304661203,000000000022156102,0.964,Active Import Interval (kW),05-12-2024 02:00
10304661203,000000000022156102,1.012,Active Import Interval (kW),05-12-2024 01:30
10304661203,000000000022156102,2.100,Active Import Interval (kW),05-12-2024 01:00
10304661203,000000000022156102,3.472,Active Import Interval (kW),05-12-2024 00:30
10304661203,000000000022156102,4.620,Active Import Interval (kW),05-12-2024 00:00
10304661203,000000000022156102,1.680,Active Import Interval (kW),04-12-2024 23:30
10304661203,000000000022156102,1.752,Active Import Interval (kW),04-12-2024 23:00
10304661203,000000000022156102,1.658,Active Import Interval (kW),04-12-2024 22:30
10304661203,000000000022156102,2.442,Active Import Interval (kW),04-12-2024 22:00
10304661203,000000000022156102,1.688,Active Import Interval (kW),04-12-2024 21:30
10304661203,000000000022156102,1.182,Active Import Interval (kW),04-12-2024 21:00
10304661203,000000000022156102,1.066,Active Import Interval (kW),04-12-2024 20:30
10304661203,000000000022156102,1.334,Active Import Interval (kW),04-12-2024 20:00
10304661203,000000000022156102,2.636,Active Import Interval (kW),04-12-2024 19:30
10304661203,000000000022156102,1.438,Active Import Interval (kW),04-12-2024 19:00
10304661203,000000000022156102,1.152,Active Import Interval (kW),04-12-2024 18:30
10304661203,000000000022156102,1.092,Active Import Interval (kW),04-12-2024 18:00
10304661203,000000000022156102,1.252,Active Import Interval (kW),04-12-2024 17:30
10304661203,000000000022156102,1.436,Active Import Interval (kW),04-12-2024 17:00
10304661203,000000000022156102,1.566,Active Import Interval (kW),04-12-2024 16:30
10304661203,000000000022156102,2.426,Active Import Interval (kW),04-12-2024 16:00
10304661203,000000000022156102,0.888,Active Import Interval (kW),04-12-2024 15:30
10304661203,000000000022156102,1.870,Active Import Interval (kW),04-12-2024 15:00
10304661203,000000000022156102,1.838,Active Import Interval (kW),04-12-2024 14:30
10304661203,000000000022156102,4.258,Active Import Interval (kW),04-12-2024 14:00
10304661203,000000000022156102,2.804,Active Import Interval (kW),04-12-2024 13:30
10304661203,000000000022156102,2.276,Active Import Interval (kW),04-12-2024 13:00
10304661203,000000000022156102,0.918,Active Import Interval (kW),04-12-2024 12:30
10304661203,000000000022156102,0.604,Active Import Interval (kW),04-12-2024 12:00
10304661203,000000000022156102,0.790,Active Import Interval (kW),04-12-2024 11:30
10304661203,000000000022156102,2.038,Active Import Interval (kW),04-12-2024 11:00
10304661203,000000000022156102,0.762,Active Import Interval (kW),04-12-2024 10:30
10304661203,000000000022156102,0.628,Active Import Interval (kW),04-12-2024 10:00
10304661203,000000000022156102,2.092,Active Import Interval (kW),04-12-2024 09:30
10304661203,000000000022156102,1.274,Active Import Interval (kW),04-12-2024 09:00
10304661203,000000000022156102,1.212,Active Import Interval (kW),04-12-2024 08:30
10304661203,000000000022156102,0.534,Active Import Interval (kW),04-12-2024 08:00
10304661203,000000000022156102,0.538,Active Import Interval (kW),04-12-2024 07:30
10304661203,000000000022156102,0.538,Active Import Interval (kW),04-12-2024 07:00
10304661203,000000000022156102,0.538,Active Import Interval (kW),04-12-2024 06:30
10304661203,000000000022156102,0.544,Active Import Interval (kW),04-12-2024 06:00
10304661203,000000000022156102,0.542,Active Import Interval (kW),04-12-2024 05:30
10304661203,000000000022156102,0.556,Active Import Interval (kW),04-12-2024 05:00
10304661203,000000000022156102,0.538,Active Import Interval (kW),04-12-2024 04:30
10304661203,000000000022156102,0.544,Active Import Interval (kW),04-12-2024 04:00
10304661203,000000000022156102,1.658,Active Import Interval (kW),04-12-2024 03:30
10304661203,000000000022156102,0.560,Active Import Interval (kW),04-12-2024 03:00
10304661203,000000000022156102,0.574,Active Import Interval (kW),04-12-2024 02:30
10304661203,000000000022156102,0.594,Active Import Interval (kW),04-12-2024 02:00
10304661203,000000000022156102,0.774,Active Import Interval (kW),04-12-2024 01:30
10304661203,000000000022156102,1.270,Active Import Interval (kW),04-12-2024 01:00
10304661203,000000000022156102,1.452,Active Import Interval (kW),04-12-2024 00:30
10304661203,000000000022156102,1.212,Active Import Interval (kW),04-12-2024 00:00
10304661203,000000000022156102,1.386,Active Import Interval (kW),03-12-2024 23:30
10304661203,000000000022156102,1.974,Active Import Interval (kW),03-12-2024 23:00
10304661203,000000000022156102,3.554,Active Import Interval (kW),03-12-2024 22:30
10304661203,000000000022156102,2.732,Active Import Interval (kW),03-12-2024 22:00
10304661203,000000000022156102,0.640,Active Import Interval (kW),03-12-2024 21:30
10304661203,000000000022156102,0.942,Active Import Interval (kW),03-12-2024 21:00
10304661203,000000000022156102,0.714,Active Import Interval (kW),03-12-2024 20:30
10304661203,000000000022156102,0.918,Active Import Interval (kW),03-12-2024 20:00
10304661203,000000000022156102,0.802,Active Import Interval (kW),03-12-2024 19:30
10304661203,000000000022156102,0.596,Active Import Interval (kW),03-12-2024 19:00
10304661203,000000000022156102,1.146,Active Import Interval (kW),03-12-2024 18:30
10304661203,000000000022156102,1.834,Active Import Interval (kW),03-12-2024 18:00
10304661203,000000000022156102,2.526,Active Import Interval (kW),03-12-2024 17:30
10304661203,000000000022156102,0.924,Active Import Interval (kW),03-12-2024 17:00
10304661203,000000000022156102,0.732,Active Import Interval (kW),03-12-2024 16:30
10304661203,000000000022156102,0.976,Active Import Interval (kW),03-12-2024 16:00
10304661203,000000000022156102,1.162,Active Import Interval (kW),03-12-2024 15:30
10304661203,000000000022156102,0.616,Active Import Interval (kW),03-12-2024 15:00
10304661203,000000000022156102,3.034,Active Import Interval (kW),03-12-2024 14:30
10304661203,000000000022156102,2.672,Active Import Interval (kW),03-12-2024 14:00
10304661203,000000000022156102,0.900,Active Import Interval (kW),03-12-2024 13:30
10304661203,000000000022156102,0.580,Active Import Interval (kW),03-12-2024 13:00
10304661203,000000000022156102,0.790,Active Import Interval (kW),03-12-2024 12:30
10304661203,000000000022156102,0.562,Active Import Interval (kW),03-12-2024 12:00
10304661203,000000000022156102,0.554,Active Import Interval (kW),03-12-2024 11:30
10304661203,000000000022156102,1.798,Active Import Interval (kW),03-12-2024 11:00
10304661203,000000000022156102,1.416,Active Import Interval (kW),03-12-2024 10:30
10304661203,000000000022156102,1.106,Active Import Interval (kW),03-12-2024 10:00
10304661203,000000000022156102,0.682,Active Import Interval (kW),03-12-2024 09:30
10304661203,000000000022156102,1.528,Active Import Interval (kW),03-12-2024 09:00
10304661203,000000000022156102,2.458,Active Import Interval (kW),03-12-2024 08:30
10304661203,000000000022156102,2.424,Active Import Interval (kW),03-12-2024 08:00
10304661203,000000000022156102,1.796,Active Import Interval (kW),03-12-2024 07:30
10304661203,000000000022156102,0.524,Active Import Interval (kW),03-12-2024 07:00
10304661203,000000000022156102,0.526,Active Import Interval (kW),03-12-2024 06:30
10304661203,000000000022156102,0.526,Active Import Interval (kW),03-12-2024 06:00
10304661203,000000000022156102,0.524,Active Import Interval (kW),03-12-2024 05:30
10304661203,000000000022156102,0.524,Active Import Interval (kW),03-12-2024 05:00
10304661203,000000000022156102,0.526,Active Import Interval (kW),03-12-2024 04:30
10304661203,000000000022156102,0.530,Active Import Interval (kW),03-12-2024 04:00
10304661203,000000000022156102,1.928,Active Import Interval (kW),03-12-2024 03:30
10304661203,000000000022156102,0.530,Active Import Interval (kW),03-12-2024 03:00
10304661203,000000000022156102,0.538,Active Import Interval (kW),03-12-2024 02:30
10304661203,000000000022156102,0.548,Active Import Interval (kW),03-12-2024 02:00
10304661203,000000000022156102,0.596,Active Import Interval (kW),03-12-2024 01:30
10304661203,000000000022156102,0.682,Active Import Interval (kW),03-12-2024 01:00
10304661203,000000000022156102,0.790,Active Import Interval (kW),03-12-2024 00:30
10304661203,000000000022156102,2.570,Active Import Interval (kW),03-12-2024 00:00
10304661203,000000000022156102,1.280,Active Import Interval (kW),02-12-2024 23:30
10304661203,000000000022156102,2.084,Active Import Interval (kW),02-12-2024 23:00
10304661203,000000000022156102,1.794,Active Import Interval (kW),02-12-2024 22:30
10304661203,000000000022156102,1.712,Active Import Interval (kW),02-12-2024 22:00
10304661203,000000000022156102,1.246,Active Import Interval (kW),02-12-2024 21:30
10304661203,000000000022156102,1.250,Active Import Interval (kW),02-12-2024 21:00
10304661203,000000000022156102,0.756,Active Import Interval (kW),02-12-2024 20:30
10304661203,000000000022156102,0.742,Active Import Interval (kW),02-12-2024 20:00
10304661203,000000000022156102,0.830,Active Import Interval (kW),02-12-2024 19:30
10304661203,000000000022156102,2.900,Active Import Interval (kW),02-12-2024 19:00
10304661203,000000000022156102,0.888,Active Import Interval (kW),02-12-2024 18:30
10304661203,000000000022156102,0.808,Active Import Interval (kW),02-12-2024 18:00
10304661203,000000000022156102,1.426,Active Import Interval (kW),02-12-2024 17:30
10304661203,000000000022156102,1.174,Active Import Interval (kW),02-12-2024 17:00
10304661203,000000000022156102,0.600,Active Import Interval (kW),02-12-2024 16:30
10304661203,000000000022156102,0.780,Active Import Interval (kW),02-12-2024 16:00
10304661203,000000000022156102,2.514,Active Import Interval (kW),02-12-2024 15:30
10304661203,000000000022156102,2.904,Active Import Interval (kW),02-12-2024 15:00
10304661203,000000000022156102,0.942,Active Import Interval (kW),02-12-2024 14:30
10304661203,000000000022156102,1.444,Active Import Interval (kW),02-12-2024 14:00
10304661203,000000000022156102,2.260,Active Import Interval (kW),02-12-2024 13:30
10304661203,000000000022156102,2.210,Active Import Interval (kW),02-12-2024 13:00
10304661203,000000000022156102,0.736,Active Import Interval (kW),02-12-2024 12:30
10304661203,000000000022156102,0.682,Active Import Interval (kW),02-12-2024 12:00
10304661203,000000000022156102,3.226,Active Import Interval (kW),02-12-2024 11:30
10304661203,000000000022156102,0.828,Active Import Interval (kW),02-12-2024 11:00
10304661203,000000000022156102,0.796,Active Import Interval (kW),02-12-2024 10:30
10304661203,000000000022156102,0.566,Active Import Interval (kW),02-12-2024 10:00
10304661203,000000000022156102,0.564,Active Import Interval (kW),02-12-2024 09:30
10304661203,000000000022156102,0.948,Active Import Interval (kW),02-12-2024 09:00
10304661203,000000000022156102,1.242,Active Import Interval (kW),02-12-2024 08:30
10304661203,000000000022156102,2.044,Active Import Interval (kW),02-12-2024 08:00
10304661203,000000000022156102,0.670,Active Import Interval (kW),02-12-2024 07:30
10304661203,000000000022156102,0.664,Active Import Interval (kW),02-12-2024 07:00
10304661203,000000000022156102,0.654,Active Import Interval (kW),02-12-2024 06:30
10304661203,000000000022156102,0.660,Active Import Interval (kW),02-12-2024 06:00
10304661203,000000000022156102,0.668,Active Import Interval (kW),02-12-2024 05:30
10304661203,000000000022156102,0.670,Active Import Interval (kW),02-12-2024 05:00
10304661203,000000000022156102,2.174,Active Import Interval (kW),02-12-2024 04:30
10304661203,000000000022156102,0.676,Active Import Interval (kW),02-12-2024 04:00
10304661203,000000000022156102,1.832,Active Import Interval (kW),02-12-2024 03:30
10304661203,000000000022156102,0.820,Active Import Interval (kW),02-12-2024 03:00
10304661203,000000000022156102,1.404,Active Import Interval (kW),02-12-2024 02:30
10304661203,000000000022156102,2.652,Active Import Interval (kW),02-12-2024 02:00
10304661203,000000000022156102,2.170,Active Import Interval (kW),02-12-2024 01:30
10304661203,000000000022156102,1.208,Active Import Interval (kW),02-12-2024 01:00
10304661203,000000000022156102,1.016,Active Import Interval (kW),02-12-2024 00:30
10304661203,000000000022156102,1.236,Active Import Interval (kW),02-12-2024 00:00
10304661203,000000000022156102,1.636,Active Import Interval (kW),01-12-2024 23:30
10304661203,000000000022156102,1.678,Active Import Interval (kW),01-12-2024 23:00
10304661203,000000000022156102,4.416,Active Import Interval (kW),01-12-2024 22:30
10304661203,000000000022156102,2.938,Active Import Interval (kW),01-12-2024 22:00
10304661203,000000000022156102,1.500,Active Import Interval (kW),01-12-2024 21:30
10304661203,000000000022156102,3.400,Active Import Interval (kW),01-12-2024 21:00
10304661203,000000000022156102,2.052,Active Import Interval (kW),01-12-2024 20:30
10304661203,000000000022156102,2.494,Active Import Interval (kW),01-12-2024 20:00
10304661203,000000000022156102,2.214,Active Import Interval (kW),01-12-2024 19:30
10304661203,000000000022156102,1.122,Active Import Interval (kW),01-12-2024 19:00
10304661203,000000000022156102,1.872,Active Import Interval (kW),01-12-2024 18:30
10304661203,000000000022156102,3.434,Active Import Interval (kW),01-12-2024 18:00
10304661203,000000000022156102,3.468,Active Import Interval (kW),01-12-2024 17:30
10304661203,000000000022156102,1.052,Active Import Interval (kW),01-12-2024 17:00
10304661203,000000000022156102,1.356,Active Import Interval (kW),01-12-2024 16:30
10304661203,000000000022156102,2.656,Active Import Interval (kW),01-12-2024 16:00
10304661203,000000000022156102,2.322,Active Import Interval (kW),01-12-2024 15:30
10304661203,000000000022156102,4.538,Active Import Interval (kW),01-12-2024 15:00
10304661203,000000000022156102,1.110,Active Import Interval (kW),01-12-2024 14:30
10304661203,000000000022156102,0.678,Active Import Interval (kW),01-12-2024 14:00
10304661203,000000000022156102,1.100,Active Import Interval (kW),01-12-2024 13:30
10304661203,000000000022156102,0.776,Active Import Interval (kW),01-12-2024 13:00
10304661203,000000000022156102,0.748,Active Import Interval (kW),01-12-2024 12:30
10304661203,000000000022156102,0.824,Active Import Interval (kW),01-12-2024 12:00
10304661203,000000000022156102,2.292,Active Import Interval (kW),01-12-2024 11:30
10304661203,000000000022156102,0.814,Active Import Interval (kW),01-12-2024 11:00
10304661203,000000000022156102,0.662,Active Import Interval (kW),01-12-2024 10:30
10304661203,000000000022156102,0.978,Active Import Interval (kW),01-12-2024 10:00
10304661203,000000000022156102,1.212,Active Import Interval (kW),01-12-2024 09:30
10304661203,000000000022156102,2.048,Active Import Interval (kW),01-12-2024 09:00
10304661203,000000000022156102,0.758,Active Import Interval (kW),01-12-2024 08:30
10304661203,000000000022156102,0.622,Active Import Interval (kW),01-12-2024 08:00
10304661203,000000000022156102,0.626,Active Import Interval (kW),01-12-2024 07:30
10304661203,000000000022156102,0.626,Active Import Interval (kW),01-12-2024 07:00
10304661203,000000000022156102,0.628,Active Import Interval (kW),01-12-2024 06:30
10304661203,000000000022156102,0.632,Active Import Interval (kW),01-12-2024 06:00
10304661203,000000000022156102,0.658,Active Import Interval (kW),01-12-2024 05:30
10304661203,000000000022156102,2.026,Active Import Interval (kW),01-12-2024 05:00
10304661203,000000000022156102,0.640,Active Import Interval (kW),01-12-2024 04:30
10304661203,000000000022156102,0.644,Active Import Interval (kW),01-12-2024 04:00
10304661203,000000000022156102,0.650,Active Import Interval (kW),01-12-2024 03:30
10304661203,000000000022156102,0.640,Active Import Interval (kW),01-12-2024 03:00
10304661203,000000000022156102,0.690,Active Import Interval (kW),01-12-2024 02:30
10304661203,000000000022156102,1.826,Active Import Interval (kW),01-12-2024 02:00
10304661203,000000000022156102,1.230,Active Import Interval (kW),01-12-2024 01:30
10304661203,000000000022156102,0.778,Active Import Interval (kW),01-12-2024 01:00
10304661203,000000000022156102,0.772,Active Import Interval (kW),01-12-2024 00:30
10304661203,000000000022156102,0.722,Active Import Interval (kW),01-12-2024 00:00
10304661203,000000000022156102,1.394,Active Import Interval (kW),30-11-2024 23:30
10304661203,000000000022156102,2.644,Active Import Interval (kW),30-11-2024 23:00
10304661203,000000000022156102,3.948,Active Import Interval (kW),30-11-2024 22:30
10304661203,000000000022156102,1.246,Active Import Interval (kW),30-11-2024 22:00
10304661203,000000000022156102,1.194,Active Import Interval (kW),30-11-2024 21:30
10304661203,000000000022156102,1.442,Active Import Interval (kW),30-11-2024 21:00
10304661203,000000000022156102,1.910,Active Import Interval (kW),30-11-2024 20:30
10304661203,000000000022156102,2.510,Active Import Interval (kW),30-11-2024 20:00
10304661203,000000000022156102,1.202,Active Import Interval (kW),30-11-2024 19:30
10304661203,000000000022156102,1.354,Active Import Interval (kW),30-11-2024 19:00
10304661203,000000000022156102,1.428,Active Import Interval (kW),30-11-2024 18:30
10304661203,000000000022156102,4.710,Active Import Interval (kW),30-11-2024 18:00
10304661203,000000000022156102,1.860,Active Import Interval (kW),30-11-2024 17:30
10304661203,000000000022156102,1.540,Active Import Interval (kW),30-11-2024 17:00
10304661203,000000000022156102,2.776,Active Import Interval (kW),30-11-2024 16:30
10304661203,000000000022156102,3.656,Active Import Interval (kW),30-11-2024 16:00
10304661203,000000000022156102,1.938,Active Import Interval (kW),30-11-2024 15:30
10304661203,000000000022156102,1.404,Active Import Interval (kW),30-11-2024 15:00
10304661203,000000000022156102,1.616,Active Import Interval (kW),30-11-2024 14:30
10304661203,000000000022156102,2.658,Active Import Interval (kW),30-11-2024 14:00
10304661203,000000000022156102,4.426,Active Import Interval (kW),30-11-2024 13:30
10304661203,000000000022156102,4.236,Active Import Interval (kW),30-11-2024 13:00
10304661203,000000000022156102,4.664,Active Import Interval (kW),30-11-2024 12:30
10304661203,000000000022156102,2.220,Active Import Interval (kW),30-11-2024 12:00
10304661203,000000000022156102,0.644,Active Import Interval (kW),30-11-2024 11:30
10304661203,000000000022156102,0.968,Active Import Interval (kW),30-11-2024 11:00
10304661203,000000000022156102,0.552,Active Import Interval (kW),30-11-2024 10:30
10304661203,000000000022156102,0.508,Active Import Interval (kW),30-11-2024 10:00
10304661203,000000000022156102,1.772,Active Import Interval (kW),30-11-2024 09:30
10304661203,000000000022156102,0.490,Active Import Interval (kW),30-11-2024 09:00
10304661203,000000000022156102,0.478,Active Import Interval (kW),30-11-2024 08:30
10304661203,000000000022156102,0.480,Active Import Interval (kW),30-11-2024 08:00
10304661203,000000000022156102,0.506,Active Import Interval (kW),30-11-2024 07:30
10304661203,000000000022156102,0.526,Active Import Interval (kW),30-11-2024 07:00
10304661203,000000000022156102,0.532,Active Import Interval (kW),30-11-2024 06:30
10304661203,000000000022156102,0.532,Active Import Interval (kW),30-11-2024 06:00
10304661203,000000000022156102,1.900,Active Import Interval (kW),30-11-2024 05:30
10304661203,000000000022156102,0.530,Active Import Interval (kW),30-11-2024 05:00
10304661203,000000000022156102,0.530,Active Import Interval (kW),30-11-2024 04:30
10304661203,000000000022156102,0.534,Active Import Interval (kW),30-11-2024 04:00
10304661203,000000000022156102,0.548,Active Import Interval (kW),30-11-2024 03:30
10304661203,000000000022156102,0.556,Active Import Interval (kW),30-11-2024 03:00
10304661203,000000000022156102,0.598,Active Import Interval (kW),30-11-2024 02:30
10304661203,000000000022156102,0.970,Active Import Interval (kW),30-11-2024 02:00
10304661203,000000000022156102,3.484,Active Import Interval (kW),30-11-2024 01:30
10304661203,000000000022156102,0.614,Active Import Interval (kW),30-11-2024 01:00
10304661203,000000000022156102,0.978,Active Import Interval (kW),30-11-2024 00:30
10304661203,000000000022156102,2.164,Active Import Interval (kW),30-11-2024 00:00
10304661203,000000000022156102,1.112,Active Import Interval (kW),29-11-2024 23:30
10304661203,000000000022156102,0.772,Active Import Interval (kW),29-11-2024 23:00
10304661203,000000000022156102,0.946,Active Import Interval (kW),29-11-2024 22:30
10304661203,000000000022156102,1.078,Active Import Interval (kW),29-11-2024 22:00
10304661203,000000000022156102,0.908,Active Import Interval (kW),29-11-2024 21:30
10304661203,000000000022156102,0.902,Active Import Interval (kW),29-11-2024 21:00
10304661203,000000000022156102,0.904,Active Import Interval (kW),29-11-2024 20:30
10304661203,000000000022156102,2.318,Active Import Interval (kW),29-11-2024 20:00
10304661203,000000000022156102,2.016,Active Import Interval (kW),29-11-2024 19:30
10304661203,000000000022156102,1.116,Active Import Interval (kW),29-11-2024 19:00
10304661203,000000000022156102,0.964,Active Import Interval (kW),29-11-2024 18:30
10304661203,000000000022156102,1.424,Active Import Interval (kW),29-11-2024 18:00
10304661203,000000000022156102,1.984,Active Import Interval (kW),29-11-2024 17:30
10304661203,000000000022156102,1.246,Active Import Interval (kW),29-11-2024 17:00
10304661203,000000000022156102,0.806,Active Import Interval (kW),29-11-2024 16:30
10304661203,000000000022156102,1.006,Active Import Interval (kW),29-11-2024 16:00
10304661203,000000000022156102,0.744,Active Import Interval (kW),29-11-2024 15:30
10304661203,000000000022156102,3.174,Active Import Interval (kW),29-11-2024 15:00
10304661203,000000000022156102,1.754,Active Import Interval (kW),29-11-2024 14:30
10304661203,000000000022156102,1.574,Active Import Interval (kW),29-11-2024 14:00
10304661203,000000000022156102,1.506,Active Import Interval (kW),29-11-2024 13:30
10304661203,000000000022156102,1.394,Active Import Interval (kW),29-11-2024 13:00
10304661203,000000000022156102,1.356,Active Import Interval (kW),29-11-2024 12:30
10304661203,000000000022156102,2.860,Active Import Interval (kW),29-11-2024 12:00
10304661203,000000000022156102,2.798,Active Import Interval (kW),29-11-2024 11:30
10304661203,000000000022156102,2.244,Active Import Interval (kW),29-11-2024 11:00
10304661203,000000000022156102,0.918,Active Import Interval (kW),29-11-2024 10:30
10304661203,000000000022156102,0.422,Active Import Interval (kW),29-11-2024 10:00
10304661203,000000000022156102,0.384,Active Import Interval (kW),29-11-2024 09:30
10304661203,000000000022156102,0.336,Active Import Interval (kW),29-11-2024 09:00
10304661203,000000000022156102,0.316,Active Import Interval (kW),29-11-2024 08:30
10304661203,000000000022156102,0.314,Active Import Interval (kW),29-11-2024 08:00
10304661203,000000000022156102,0.318,Active Import Interval (kW),29-11-2024 07:30
10304661203,000000000022156102,0.296,Active Import Interval (kW),29-11-2024 07:00
10304661203,000000000022156102,0.456,Active Import Interval (kW),29-11-2024 06:30
10304661203,000000000022156102,0.356,Active Import Interval (kW),29-11-2024 06:00
10304661203,000000000022156102,1.642,Active Import Interval (kW),29-11-2024 05:30
10304661203,000000000022156102,0.302,Active Import Interval (kW),29-11-2024 05:00
10304661203,000000000022156102,0.310,Active Import Interval (kW),29-11-2024 04:30
10304661203,000000000022156102,0.308,Active Import Interval (kW),29-11-2024 04:00
10304661203,000000000022156102,0.312,Active Import Interval (kW),29-11-2024 03:30
10304661203,000000000022156102,0.318,Active Import Interval (kW),29-11-2024 03:00
10304661203,000000000022156102,0.346,Active Import Interval (kW),29-11-2024 02:30
